store_name,Coords,category,brand,price,card_number,quantity,receipt_number,total
Lime,"[59.855, 30.335] и 2024-11-06T22:13:00+03:00",Одежда женская,Sela,2381.47394707591,5189010602890304,2,665619,6015.983855107421
Lime,"[59.855, 30.335] и 2024-11-06T22:13:00+03:00",Одежда женская,H&M,3634.509908031511,5189010602890304,2,665619,6015.983855107421
Рив Гош,"[59.925155, 30.32018] и 2026-06-16T23:30:00+03:00",Уход за кожей,Librederm,1213.5137856200465,5469016125893593,3,506959,10918.177431229758
Рив Гош,"[59.925155, 30.32018] и 2026-06-16T23:30:00+03:00",Уход за волосами,Wella,956.9690468550992,5469016125893593,3,506959,10918.177431229758
Рив Гош,"[59.925155, 30.32018] и 2026-06-16T23:30:00+03:00",Парфюмерия,Yves Saint Laurent,8747.694598754613,5469016125893593,3,506959,10918.177431229758
Перекрёсток,"[59.925155, 30.32018] и 2025-04-02T15:26:00+03:00",Кондитерские изделия,Mars,363.64918311521103,4001194947039352,2,408225,471.9813808997237
Перекрёсток,"[59.925155, 30.32018] и 2025-04-02T15:26:00+03:00",Табачные изделия,LD,108.33219778451269,4001194947039352,2,408225,471.9813808997237
Sela,"[59.868921, 30.350265] и 2026-02-21T14:11:00+03:00",Одежда мужская,Uniqlo,3836.930217053807,4276023287949219,3,713408,15396.74242534651
Sela,"[59.868921, 30.350265] и 2026-02-21T14:11:00+03:00",Одежда мужская,Antony Morato,8091.167990497115,4276023287949219,3,713408,15396.74242534651
Sela,"[59.868921, 30.350265] и 2026-02-21T14:11:00+03:00",Одежда мужская,Finn Flare,3468.6442177955887,4276023287949219,3,713408,15396.74242534651
Fix Price,"[59.927563, 30.360613] и 2025-07-08T20:23:00+03:00",Бытовая химия,Ariel,377.55971476742985,4001195403819724,4,645254,5559.359240084417
Fix Price,"[59.927563, 30.360613] и 2025-07-08T20:23:00+03:00",Канцтовары,Stabilo,298.77547696613976,4001195403819724,4,645254,5559.359240084417
Fix Price,"[59.927563, 30.360613] и 2025-07-08T20:23:00+03:00",Посуда,Nadoba,1622.8006183803827,4001195403819724,4,645254,5559.359240084417
Fix Price,"[59.927563, 30.360613] и 2025-07-08T20:23:00+03:00",Товары для дома,Fissman,3260.2234299704646,4001195403819724,4,645254,5559.359240084417
Магнит,"[59.825278, 30.319167] и 2025-07-25T06:07:00+03:00",Табачные изделия,West,150.75734447702447,5469029884461346,2,549240,347.0600238855594
Магнит,"[59.825278, 30.319167] и 2025-07-25T06:07:00+03:00",Табачные изделия,Camel,196.30267940853494,5469029884461346,2,549240,347.0600238855594
Зенден,"[59.829929, 30.377852] и 2026-09-05T08:24:00+03:00",Сумки и аксессуары,Wenger,5116.830794073753,2200255916096765,2,526519,9377.208597706085
Зенден,"[59.829929, 30.377852] и 2026-09-05T08:24:00+03:00",Сумки и аксессуары,Zenden,4260.377803632333,2200255916096765,2,526519,9377.208597706085
Эльдорадо,"[59.8761, 30.3075] и 2026-05-01T15:41:00+03:00",Кухонная техника,Bosch,11658.509134558291,4377734188229711,2,529706,38151.394665067586
Эльдорадо,"[59.8761, 30.3075] и 2026-05-01T15:41:00+03:00",Электроника,Samsung,26492.885530509295,4377734188229711,2,529706,38151.394665067586
Рив Гош,"[59.99948, 30.360002] и 2025-12-05T04:14:00+03:00",Уход за кожей,Чистая Линия,1128.5222406123626,5189028013122554,2,254253,2098.8307708031834
Рив Гош,"[59.99948, 30.360002] и 2025-12-05T04:14:00+03:00",Уход за кожей,Librederm,970.3085301908211,5189028013122554,2,254253,2098.8307708031834
O'STIN,"[59.788418, 30.318087] и 2025-02-23T17:28:00+03:00",Спортивная одежда,Puma,4397.5958094186935,2202228139330814,4,994371,16408.427027184473
O'STIN,"[59.788418, 30.318087] и 2025-02-23T17:28:00+03:00",Одежда женская,Sela,2161.41158649126,2202228139330814,4,994371,16408.427027184473
O'STIN,"[59.788418, 30.318087] и 2025-02-23T17:28:00+03:00",Одежда женская,Zara,3678.934704245872,2202228139330814,4,994371,16408.427027184473
O'STIN,"[59.788418, 30.318087] и 2025-02-23T17:28:00+03:00",Спортивная одежда,Reebok,6170.484927028649,2202228139330814,4,994371,16408.427027184473
O'STIN,"[59.924145, 30.318051] и 2025-02-05T13:48:00+03:00",Одежда женская,Sela,3181.3693544114744,2203058193127239,2,793443,7686.658698140473
O'STIN,"[59.924145, 30.318051] и 2025-02-05T13:48:00+03:00",Спортивная одежда,Puma,4505.289343728998,2203058193127239,2,793443,7686.658698140473
Лэтуаль,"[59.848461, 30.32345] и 2025-06-15T21:38:00+03:00",Уход за кожей,Bioderma,1139.7342962549358,2203066212410254,4,155684,8495.34217572299
Лэтуаль,"[59.848461, 30.32345] и 2025-06-15T21:38:00+03:00",Уход за волосами,L'Oreal Professionnel,737.1197233842743,2203066212410254,4,155684,8495.34217572299
Лэтуаль,"[59.848461, 30.32345] и 2025-06-15T21:38:00+03:00",Парфюмерия,Paco Rabanne,5770.207953490189,2203066212410254,4,155684,8495.34217572299
Лэтуаль,"[59.848461, 30.32345] и 2025-06-15T21:38:00+03:00",Уход за кожей,La Roche-Posay,848.2802025935905,2203066212410254,4,155684,8495.34217572299
DNS,"[59.807, 30.308] и 2025-06-17T16:11:00+03:00",Кухонная техника,Scarlett,4229.912678686096,5189013612250188,2,733497,28022.800262476492
DNS,"[59.807, 30.308] и 2025-06-17T16:11:00+03:00",Климатическая техника,Zanussi,23792.887583790398,5189013612250188,2,733497,28022.800262476492
Sela,"[59.853505, 30.340401] и 2026-06-23T22:56:00+03:00",Одежда женская,H&M,3202.721593899009,4377726531052642,4,230027,16191.127570738017
Sela,"[59.853505, 30.340401] и 2026-06-23T22:56:00+03:00",Одежда женская,Love Republic,4682.540836096631,4377726531052642,4,230027,16191.127570738017
Sela,"[59.853505, 30.340401] и 2026-06-23T22:56:00+03:00",Детская одежда,Choupette,1223.284327503009,4377726531052642,4,230027,16191.127570738017
Sela,"[59.853505, 30.340401] и 2026-06-23T22:56:00+03:00",Одежда мужская,Tom Farr,7082.580813239369,4377726531052642,4,230027,16191.127570738017
Детский мир,"[59.932297, 30.359275] и 2025-01-07T07:31:00+03:00",Канцтовары,Bic,314.28998389578516,5469023378448687,3,723062,2464.6011942163454
Детский мир,"[59.932297, 30.359275] и 2025-01-07T07:31:00+03:00",Детская одежда,Gloria Jeans,1925.7291902602199,5469023378448687,3,723062,2464.6011942163454
Детский мир,"[59.932297, 30.359275] и 2025-01-07T07:31:00+03:00",Канцтовары,Kores,224.58202006034026,5469023378448687,3,723062,2464.6011942163454
Буквоед,"[59.829929, 30.377852] и 2025-04-28T16:01:00+03:00",Книги и медиа,АСТ,564.9759357796052,2200251642299385,2,83880,778.7927136205437
Буквоед,"[59.829929, 30.377852] и 2025-04-28T16:01:00+03:00",Канцтовары,Berlingo,213.81677784093864,2200251642299385,2,83880,778.7927136205437
Lime,"[59.852353, 30.31364] и 2026-06-09T11:34:00+03:00",Одежда мужская,Zara,4147.329674379199,4276028536692536,3,65817,11184.672541623586
Lime,"[59.852353, 30.31364] и 2026-06-09T11:34:00+03:00",Одежда женская,Zara,4564.208463692097,4276028536692536,3,65817,11184.672541623586
Lime,"[59.852353, 30.31364] и 2026-06-09T11:34:00+03:00",Одежда женская,O'stin,2473.1344035522893,4276028536692536,3,65817,11184.672541623586
ВкусВилл,"[59.853812, 30.349708] и 2025-03-17T19:59:00+03:00",Молочные продукты,Активиа,132.69847636673097,2203066202322634,2,749173,463.5883051062653
ВкусВилл,"[59.853812, 30.349708] и 2025-03-17T19:59:00+03:00",Продукты питания,Danone,330.8898287395343,2203066202322634,2,749173,463.5883051062653
O'STIN,"[59.853012, 30.278175] и 2026-09-15T20:05:00+03:00",Спортивная одежда,Outventure,3233.133878551507,4001194246484572,3,532757,11293.195367209948
O'STIN,"[59.853012, 30.278175] и 2026-09-15T20:05:00+03:00",Спортивная одежда,Under Armour,4861.243747950919,4001194246484572,3,532757,11293.195367209948
O'STIN,"[59.853012, 30.278175] и 2026-09-15T20:05:00+03:00",Одежда мужская,Sela,3198.8177407075223,4001194246484572,3,532757,11293.195367209948
Читай-город,"[59.850066, 30.268383] и 2025-03-01T17:47:00+03:00",Канцтовары,Attache,227.79423480230943,5469025235980778,2,564718,438.02215202099035
Читай-город,"[59.850066, 30.268383] и 2025-03-01T17:47:00+03:00",Канцтовары,Kores,210.2279172186809,5469025235980778,2,564718,438.02215202099035
Fix Price,"[59.93584, 30.315886] и 2024-10-13T06:59:00+03:00",Канцтовары,Faber-Castell,370.88625702090644,4276013827877939,2,603139,736.5153550385035
Fix Price,"[59.93584, 30.315886] и 2024-10-13T06:59:00+03:00",Канцтовары,Faber-Castell,365.6290980175971,4276013827877939,2,603139,736.5153550385035
Lime,"[59.927563, 30.360613] и 2025-02-14T01:34:00+03:00",Одежда мужская,Finn Flare,3663.9748959774856,2204123224304154,3,483772,7935.785661948191
Lime,"[59.927563, 30.360613] и 2025-02-14T01:34:00+03:00",Одежда мужская,Sela,2329.464459850251,2204123224304154,3,483772,7935.785661948191
Lime,"[59.927563, 30.360613] и 2025-02-14T01:34:00+03:00",Одежда женская,O'stin,1942.3463061204543,2204123224304154,3,483772,7935.785661948191
О'КЕЙ,"[59.853812, 30.349708] и 2025-02-23T16:59:00+03:00",Алкоголь,Русский Стандарт,884.2753423978007,4276013455272056,2,831606,1040.1756623719111
О'КЕЙ,"[59.853812, 30.349708] и 2025-02-23T16:59:00+03:00",Пиво,Amstel,155.90031997411043,4276013455272056,2,831606,1040.1756623719111
Sela,"[59.853012, 30.278175] и 2025-04-17T12:05:00+03:00",Детская одежда,Orby,1329.6023426584604,2200245813365678,2,531114,4555.962601728378
Sela,"[59.853012, 30.278175] и 2025-04-17T12:05:00+03:00",Одежда женская,Gloria Jeans,3226.360259069918,2200245813365678,2,531114,4555.962601728378
4 Лапы,"[59.850983, 30.313056] и 2026-08-03T07:25:00+03:00",Товары для животных,Monge,1007.3333479430386,2202220177099401,2,837587,1802.2406567269427
4 Лапы,"[59.850983, 30.313056] и 2026-08-03T07:25:00+03:00",Товары для животных,Sirius,794.9073087839041,2202220177099401,2,837587,1802.2406567269427
Золотое яблоко,"[59.852, 30.263] и 2025-11-19T16:11:00+03:00",Косметика,Maybelline,1301.0097903451551,2200250011810657,5,393693,12865.541758878799
Золотое яблоко,"[59.852, 30.263] и 2025-11-19T16:11:00+03:00",Косметика,Eveline Cosmetics,666.6085046183632,2200250011810657,5,393693,12865.541758878799
Золотое яблоко,"[59.852, 30.263] и 2025-11-19T16:11:00+03:00",Уход за волосами,Head & Shoulders,726.1634255297442,2200250011810657,5,393693,12865.541758878799
Золотое яблоко,"[59.852, 30.263] и 2025-11-19T16:11:00+03:00",Уход за волосами,Pantene,725.7653826665157,2200250011810657,5,393693,12865.541758878799
Золотое яблоко,"[59.852, 30.263] и 2025-11-19T16:11:00+03:00",Парфюмерия,Chanel,9445.99465571902,2200250011810657,5,393693,12865.541758878799
Lime,"[59.853812, 30.349708] и 2025-10-23T00:32:00+03:00",Одежда мужская,Finn Flare,3858.0091351289752,2202220423859855,2,564582,7738.101319529393
Lime,"[59.853812, 30.349708] и 2025-10-23T00:32:00+03:00",Одежда мужская,Kanzler,3880.092184400418,2202220423859855,2,564582,7738.101319529393
4 Лапы,"[59.853505, 30.340401] и 2024-10-21T08:49:00+03:00",Товары для животных,Sirius,683.8873038376598,6221287412905476,2,587324,1841.504824541238
4 Лапы,"[59.853505, 30.340401] и 2024-10-21T08:49:00+03:00",Товары для животных,Perfect Fit,1157.617520703578,6221287412905476,2,587324,1841.504824541238
М.Видео,"[59.855, 30.335] и 2025-11-20T21:52:00+03:00",Кухонная техника,Polaris,4596.343323070107,4276001358897525,4,176619,200480.8812336529
М.Видео,"[59.855, 30.335] и 2025-11-20T21:52:00+03:00",Фото и видео техника,Panasonic,88539.81523561888,4276001358897525,4,176619,200480.8812336529
М.Видео,"[59.855, 30.335] и 2025-11-20T21:52:00+03:00",Ноутбуки,Acer,53017.37832254335,4276001358897525,4,176619,200480.8812336529
М.Видео,"[59.855, 30.335] и 2025-11-20T21:52:00+03:00",ТВ и аудио,Hisense,54327.34435242056,4276001358897525,4,176619,200480.8812336529
Лэтуаль,"[59.825769, 30.316407] и 2025-12-10T08:24:00+03:00",Косметика,Bell,695.2633614661996,5128918059918903,2,703428,2199.3034130032097
Лэтуаль,"[59.825769, 30.316407] и 2025-12-10T08:24:00+03:00",Косметика,Vichy,1504.04005153701,5128918059918903,2,703428,2199.3034130032097
Лента,"[59.925155, 30.32018] и 2024-12-31T14:15:00+03:00",Напитки безалкогольные,Сады Придонья,98.63782617652748,2202203043815283,2,41140,542.1327259971388
Лента,"[59.925155, 30.32018] и 2024-12-31T14:15:00+03:00",Кофе и чай,Curtis,443.49489982061124,2202203043815283,2,41140,542.1327259971388
O'STIN,"[59.8761, 30.3075] и 2026-07-04T01:15:00+03:00",Одежда мужская,O'stin,3010.306156020623,2202226836599285,2,94594,10661.39448930593
O'STIN,"[59.8761, 30.3075] и 2026-07-04T01:15:00+03:00",Одежда мужская,Antony Morato,7651.088333285307,2202226836599285,2,94594,10661.39448930593
Столплит,"[59.825278, 30.319167] и 2024-11-29T14:16:00+03:00",Мебель,Askona,33748.3552959691,4154825383607641,2,27892,58182.10354021794
Столплит,"[59.825278, 30.319167] и 2024-11-29T14:16:00+03:00",Мебель,Hoff,24433.748244248836,4154825383607641,2,27892,58182.10354021794
Детский мир,"[59.85351, 30.316209] и 2025-10-10T06:44:00+03:00",Детские товары (игрушки),Simba,1733.1240031074854,2200250791817682,3,54752,2802.3287682990776
Детский мир,"[59.85351, 30.316209] и 2025-10-10T06:44:00+03:00",Книги и медиа,Азбука,632.047129472214,2200250791817682,3,54752,2802.3287682990776
Детский мир,"[59.85351, 30.316209] и 2025-10-10T06:44:00+03:00",Канцтовары,Erich Krause,437.15763571937816,2200250791817682,3,54752,2802.3287682990776
585 Золотой,"[59.925155, 30.32018] и 2026-09-07T17:35:00+03:00",Часы,Tissot,19400.284679450135,2204136829305863,3,378262,59323.7365400462
585 Золотой,"[59.925155, 30.32018] и 2026-09-07T17:35:00+03:00",Часы,Полёт,5050.449957014522,2204136829305863,3,378262,59323.7365400462
585 Золотой,"[59.925155, 30.32018] и 2026-09-07T17:35:00+03:00",Ювелирные изделия,Sokolov,34873.00190358154,2204136829305863,3,378262,59323.7365400462
Ситилинк,"[59.84518, 30.323207] и 2025-09-02T14:19:00+03:00",Фото и видео техника,Fujifilm,59036.96787695449,4276002093638075,2,83637,71159.60293039044
Ситилинк,"[59.84518, 30.323207] и 2025-09-02T14:19:00+03:00",Игры и консоли,HyperX,12122.63505343594,4276002093638075,2,83637,71159.60293039044
Глория Джинс,"[59.852, 30.263] и 2025-02-05T03:09:00+03:00",Одежда мужская,Finn Flare,4389.124337077524,4276025181059227,2,951381,5508.216044287615
Глория Джинс,"[59.852, 30.263] и 2025-02-05T03:09:00+03:00",Детская одежда,Finn Flare Kids,1119.091707210091,4276025181059227,2,951381,5508.216044287615
585 Золотой,"[59.807, 30.308] и 2025-10-06T20:44:00+03:00",Ювелирные изделия,Adamas,26435.39383377579,2202215821189293,3,584960,46084.15701331492
585 Золотой,"[59.807, 30.308] и 2025-10-06T20:44:00+03:00",Ювелирные изделия,Золотой,12929.338955917208,2202215821189293,3,584960,46084.15701331492
585 Золотой,"[59.807, 30.308] и 2025-10-06T20:44:00+03:00",Часы,Полёт,6719.424223621927,2202215821189293,3,584960,46084.15701331492
Рив Гош,"[59.86256, 30.320171] и 2025-01-13T06:57:00+03:00",Уход за кожей,Librederm,1024.8608685016093,5293899582995940,2,503275,10868.110175783537
Рив Гош,"[59.86256, 30.320171] и 2025-01-13T06:57:00+03:00",Парфюмерия,Chanel,9843.249307281927,5293899582995940,2,503275,10868.110175783537
DNS,"[59.846875, 30.320944] и 2026-09-05T00:50:00+03:00",Кухонная техника,Tefal,5191.442998035646,2203065583268838,2,420451,10971.169769951295
DNS,"[59.846875, 30.320944] и 2026-09-05T00:50:00+03:00",Кухонная техника,Xiaomi,5779.72677191565,2203065583268838,2,420451,10971.169769951295
О'КЕЙ,"[59.93584, 30.315886] и 2025-10-25T10:18:00+03:00",Кофе и чай,Maxwell House,431.5780503622409,2203670557265239,2,700367,1206.816299913727
О'КЕЙ,"[59.93584, 30.315886] и 2025-10-25T10:18:00+03:00",Алкоголь,Nemiroff,775.2382495514861,2203670557265239,2,700367,1206.816299913727
DNS,"[59.859998, 30.314709] и 2025-09-10T11:02:00+03:00",Игры и консоли,A4Tech,10828.376212255895,4377727801749065,4,176088,89341.95650682552
DNS,"[59.859998, 30.314709] и 2025-09-10T11:02:00+03:00",Игры и консоли,PlayStation,13445.887373608457,4377727801749065,4,176088,89341.95650682552
DNS,"[59.859998, 30.314709] и 2025-09-10T11:02:00+03:00",Бытовая техника,Beko,34871.43770108957,4377727801749065,4,176088,89341.95650682552
DNS,"[59.859998, 30.314709] и 2025-09-10T11:02:00+03:00",Смартфоны,Xiaomi,30196.25521987159,4377727801749065,4,176088,89341.95650682552
ВсеИнструменты.ру,"[59.84518, 30.323207] и 2026-03-01T14:01:00+03:00",Строительные материалы,Ceresit,1636.7868836688974,2203067574038790,2,342392,5944.256811198633
ВсеИнструменты.ру,"[59.84518, 30.323207] и 2026-03-01T14:01:00+03:00",Инструменты,DeWalt,4307.469927529735,2203067574038790,2,342392,5944.256811198633
Глория Джинс,"[59.848461, 30.32345] и 2026-01-22T09:58:00+03:00",Детская одежда,H&M Kids,828.0369885269973,4276027613759036,2,156574,5284.492930891451
Глория Джинс,"[59.848461, 30.32345] и 2026-01-22T09:58:00+03:00",Одежда мужская,Massimo Dutti,4456.455942364453,4276027613759036,2,156574,5284.492930891451
Столплит,"[59.927563, 30.360613] и 2024-11-06T16:16:00+03:00",Мебель,Divan.ru,21701.29340910738,4001203962325305,5,745367,130481.60659684561
Столплит,"[59.927563, 30.360613] и 2024-11-06T16:16:00+03:00",Мебель,Anrex,27442.09761356985,4001203962325305,5,745367,130481.60659684561
Столплит,"[59.927563, 30.360613] и 2024-11-06T16:16:00+03:00",Мебель,Шатура,32079.46381340273,4001203962325305,5,745367,130481.60659684561
Столплит,"[59.927563, 30.360613] и 2024-11-06T16:16:00+03:00",Мебель,Miass Mebel,24800.979117715713,4001203962325305,5,745367,130481.60659684561
Столплит,"[59.927563, 30.360613] и 2024-11-06T16:16:00+03:00",Мебель,IKEA,24457.772643049935,4001203962325305,5,745367,130481.60659684561
Лэтуаль,"[59.852, 30.263] и 2026-09-04T01:51:00+03:00",Уход за кожей,Planeta Organica,730.4201996517072,2200247848727435,2,732564,1998.139394708165
Лэтуаль,"[59.852, 30.263] и 2026-09-04T01:51:00+03:00",Косметика,Yves Rocher,1267.7191950564577,2200247848727435,2,732564,1998.139394708165
Рив Гош,"[59.852904, 30.320396] и 2025-07-13T07:35:00+03:00",Косметика,Belor Design,698.8630160241696,2200254632026198,3,783428,8688.916088531616
Рив Гош,"[59.852904, 30.320396] и 2025-07-13T07:35:00+03:00",Парфюмерия,Paco Rabanne,7196.770444112279,2200254632026198,3,783428,8688.916088531616
Рив Гош,"[59.852904, 30.320396] и 2025-07-13T07:35:00+03:00",Уход за волосами,Gliss Kur,793.2826283951686,2200254632026198,3,783428,8688.916088531616
Лэтуаль,"[59.829929, 30.377852] и 2025-10-20T19:26:00+03:00",Парфюмерия,Lancome,10015.9839820533,5469025931380570,2,502461,17585.874841105582
Лэтуаль,"[59.829929, 30.377852] и 2025-10-20T19:26:00+03:00",Парфюмерия,Yves Saint Laurent,7569.8908590522815,5469025931380570,2,502461,17585.874841105582
Пятёрочка,"[59.855, 30.335] и 2025-02-07T17:58:00+03:00",Бытовая химия,Ariel,348.7630300501586,2202220109962338,3,451210,1485.3052202317158
Пятёрочка,"[59.855, 30.335] и 2025-02-07T17:58:00+03:00",Алкоголь,Хортица,863.8930052362002,2202220109962338,3,451210,1485.3052202317158
Пятёрочка,"[59.855, 30.335] и 2025-02-07T17:58:00+03:00",Кондитерские изделия,Konti,272.649184945357,2202220109962338,3,451210,1485.3052202317158
Sokolov,"[59.914615, 30.349142] и 2024-10-21T19:37:00+03:00",Ювелирные изделия,Бронницкий Ювелир,18754.33955723258,4001192178920514,3,706764,48044.939022078855
Sokolov,"[59.914615, 30.349142] и 2024-10-21T19:37:00+03:00",Ювелирные изделия,Kristall,14177.131856487029,4001192178920514,3,706764,48044.939022078855
Sokolov,"[59.914615, 30.349142] и 2024-10-21T19:37:00+03:00",Ювелирные изделия,Diamant,15113.46760835925,4001192178920514,3,706764,48044.939022078855
Детский мир,"[59.912486, 30.319758] и 2025-09-27T16:55:00+03:00",Детские товары (игрушки),Stellar,2408.1721727838376,2202206986593361,4,84016,4711.3402233567285
Детский мир,"[59.912486, 30.319758] и 2025-09-27T16:55:00+03:00",Канцтовары,Erich Krause,384.98526240602183,2202206986593361,4,84016,4711.3402233567285
Детский мир,"[59.912486, 30.319758] и 2025-09-27T16:55:00+03:00",Детская одежда,Sela Kids,1590.062036335283,2202206986593361,4,84016,4711.3402233567285
Детский мир,"[59.912486, 30.319758] и 2025-09-27T16:55:00+03:00",Канцтовары,Erich Krause,328.1207518315862,2202206986593361,4,84016,4711.3402233567285
O'STIN,"[60.007587, 30.259732] и 2026-01-20T05:37:00+03:00",Одежда мужская,Massimo Dutti,4228.851181204236,2202224472181302,3,282691,13233.832443500487
O'STIN,"[60.007587, 30.259732] и 2026-01-20T05:37:00+03:00",Спортивная одежда,New Balance,4580.707729545236,2202224472181302,3,282691,13233.832443500487
O'STIN,"[60.007587, 30.259732] и 2026-01-20T05:37:00+03:00",Одежда женская,H&M,4424.2735327510145,2202224472181302,3,282691,13233.832443500487
O'STIN,"[59.927563, 30.360613] и 2025-06-28T09:23:00+03:00",Одежда женская,Befree,3882.8474771177507,2202201762405203,2,570418,6031.4193524183975
O'STIN,"[59.927563, 30.360613] и 2025-06-28T09:23:00+03:00",Одежда женская,Zarina,2148.571875300647,2202201762405203,2,570418,6031.4193524183975
Глория Джинс,"[59.829929, 30.377852] и 2024-12-09T15:08:00+03:00",Одежда женская,Gloria Jeans,3621.136101843032,2203060345339423,4,235488,12253.392868516667
Глория Джинс,"[59.829929, 30.377852] и 2024-12-09T15:08:00+03:00",Одежда мужская,Bosco,3972.762335474325,2203060345339423,4,235488,12253.392868516667
Глория Джинс,"[59.829929, 30.377852] и 2024-12-09T15:08:00+03:00",Одежда женская,H&M,3512.712405444366,2203060345339423,4,235488,12253.392868516667
Глория Джинс,"[59.829929, 30.377852] и 2024-12-09T15:08:00+03:00",Детская одежда,Crockid,1146.7820257549436,2203060345339423,4,235488,12253.392868516667
Спортмастер,"[59.829929, 30.377852] и 2026-07-20T17:49:00+03:00",Обувь,Zenden,4153.826555598069,4154826042490155,3,626793,14817.428157515486
Спортмастер,"[59.829929, 30.377852] и 2026-07-20T17:49:00+03:00",Спортивные товары,Yonex,6732.912168595673,4154826042490155,3,626793,14817.428157515486
Спортмастер,"[59.829929, 30.377852] и 2026-07-20T17:49:00+03:00",Обувь,Kari,3930.689433321744,4154826042490155,3,626793,14817.428157515486
Спортмастер,"[59.853812, 30.349708] и 2025-02-15T06:34:00+03:00",Велосипеды,Merida,23882.633893101483,2202208540524353,4,843094,95656.02411783767
Спортмастер,"[59.853812, 30.349708] и 2025-02-15T06:34:00+03:00",Велосипеды,Author,27541.920744290408,2202208540524353,4,843094,95656.02411783767
Спортмастер,"[59.853812, 30.349708] и 2025-02-15T06:34:00+03:00",Велосипеды,Cube,23309.28008135316,2202208540524353,4,843094,95656.02411783767
Спортмастер,"[59.853812, 30.349708] и 2025-02-15T06:34:00+03:00",Велосипеды,Merida,20922.18939909262,2202208540524353,4,843094,95656.02411783767
О'КЕЙ,"[59.897993, 30.333709] и 2026-08-31T15:04:00+03:00",Бытовая химия,BiMax,301.47821343827354,2203069304405034,2,175538,459.3849681330147
О'КЕЙ,"[59.897993, 30.333709] и 2026-08-31T15:04:00+03:00",Молочные продукты,Активиа,157.90675469474118,2203069304405034,2,175538,459.3849681330147
Магнит,"[59.832231, 30.347363] и 2025-06-04T13:30:00+03:00",Табачные изделия,Bond Street,101.5738355437841,2202207856912962,2,563613,214.48575920415874
Магнит,"[59.832231, 30.347363] и 2025-06-04T13:30:00+03:00",Молочные продукты,Valio,112.91192366037463,2202207856912962,2,563613,214.48575920415874
Zarina,"[59.853505, 30.340401] и 2025-02-11T23:27:00+03:00",Одежда женская,InCity,2609.660081364753,4276017243170258,4,572141,9584.524889973833
Zarina,"[59.853505, 30.340401] и 2025-02-11T23:27:00+03:00",Одежда женская,O'stin,1945.6068197569055,4276017243170258,4,572141,9584.524889973833
Zarina,"[59.853505, 30.340401] и 2025-02-11T23:27:00+03:00",Одежда женская,Befree,3140.089452122272,4276017243170258,4,572141,9584.524889973833
Zarina,"[59.853505, 30.340401] и 2025-02-11T23:27:00+03:00",Одежда женская,O'stin,1889.1685367299015,4276017243170258,4,572141,9584.524889973833
Столплит,"[60.007587, 30.259732] и 2025-09-27T05:58:00+03:00",Мебель,Шатура,29260.1146138423,4276010982289587,2,960165,61869.12266488464
Столплит,"[60.007587, 30.259732] и 2025-09-27T05:58:00+03:00",Мебель,Anrex,32609.008051042343,4276010982289587,2,960165,61869.12266488464
Зенден,"[59.99948, 30.360002] и 2024-12-23T10:22:00+03:00",Обувь,Puma,5047.464326163412,2200246584833084,3,84937,15842.522125645488
Зенден,"[59.99948, 30.360002] и 2024-12-23T10:22:00+03:00",Обувь,Respect,2703.6859629416545,2200246584833084,3,84937,15842.522125645488
Зенден,"[59.99948, 30.360002] и 2024-12-23T10:22:00+03:00",Сумки и аксессуары,Coccinelle,8091.371836540421,2200246584833084,3,84937,15842.522125645488
Пятёрочка,"[59.927563, 30.360613] и 2024-10-08T18:18:00+03:00",Кондитерские изделия,Konti,263.5007254228192,2201305841812650,2,226609,569.5969698551114
Пятёрочка,"[59.927563, 30.360613] и 2024-10-08T18:18:00+03:00",Кондитерские изделия,Mars,306.0962444322922,2201305841812650,2,226609,569.5969698551114
Sokolov,"[59.881719, 30.314673] и 2025-06-23T01:29:00+03:00",Ювелирные изделия,585 Золотой,22479.536705608283,6223987403850387,2,520417,39934.17417602603
Sokolov,"[59.881719, 30.314673] и 2025-06-23T01:29:00+03:00",Ювелирные изделия,Бронницкий Ювелир,17454.637470417743,6223987403850387,2,520417,39934.17417602603
Sela,"[59.877127, 30.358888] и 2026-02-25T02:27:00+03:00",Одежда женская,H&M,3683.805312095047,4276006650556521,2,845627,6641.1907123920155
Sela,"[59.877127, 30.358888] и 2026-02-25T02:27:00+03:00",Одежда мужская,Sela,2957.385400296968,4276006650556521,2,845627,6641.1907123920155
Пятёрочка,"[59.852, 30.263] и 2025-01-15T13:17:00+03:00",Напитки безалкогольные,Черноголовка,81.81494028559217,2200244761066008,2,171620,201.10443286014862
Пятёрочка,"[59.852, 30.263] и 2025-01-15T13:17:00+03:00",Молочные продукты,Вологодское,119.28949257455643,2200244761066008,2,171620,201.10443286014862
Детский мир,"[59.925155, 30.32018] и 2024-11-27T16:13:00+03:00",Детские товары (игрушки),Stellar,1834.2366669459952,6221289053713862,2,470781,3433.910071158873
Детский мир,"[59.925155, 30.32018] и 2024-11-27T16:13:00+03:00",Детские товары (игрушки),Stellar,1599.6734042128778,6221289053713862,2,470781,3433.910071158873
4 Лапы,"[59.905308, 30.301881] и 2026-04-30T00:28:00+03:00",Товары для животных,Whiskas,1275.629365171174,2202226346565545,5,932631,6171.997086042044
4 Лапы,"[59.905308, 30.301881] и 2026-04-30T00:28:00+03:00",Товары для животных,Sirius,1006.3537534721305,2202226346565545,5,932631,6171.997086042044
